poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,party,answer,candidate_id,candidate_name,pct
84353,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text,,Arizona,10/6/23,10/7/23,30920,Ruben Gallego,DEM,,,,183321,522,lv,,lv,,10/10/23 09:09,"",https://thehill.com/homenews/campaign/4246848-gallego-leads-lake-sinema-in-arizona-senate-race-poll/,"",true,DEM,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Gallego,30920,Ruben Gallego,41.0
84353,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text,,Arizona,10/6/23,10/7/23,30920,Ruben Gallego,DEM,,,,183321,522,lv,,lv,,10/10/23 09:09,"",https://thehill.com/homenews/campaign/4246848-gallego-leads-lake-sinema-in-arizona-senate-race-poll/,"",true,DEM,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Masters,30963,Blake Masters,31.0
84353,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text,,Arizona,10/6/23,10/7/23,30920,Ruben Gallego,DEM,,,,183321,522,lv,,lv,,10/10/23 09:09,"",https://thehill.com/homenews/campaign/4246848-gallego-leads-lake-sinema-in-arizona-senate-race-poll/,"",true,DEM,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,IND,Sinema,30922,Kyrsten Sinema,17.0
84353,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text,,Arizona,10/6/23,10/7/23,30920,Ruben Gallego,DEM,,,,183322,522,lv,,lv,,10/10/23 09:09,"",https://thehill.com/homenews/campaign/4246848-gallego-leads-lake-sinema-in-arizona-senate-race-poll/,"",true,DEM,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Gallego,30920,Ruben Gallego,48.0
84353,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text,,Arizona,10/6/23,10/7/23,30920,Ruben Gallego,DEM,,,,183322,522,lv,,lv,,10/10/23 09:09,"",https://thehill.com/homenews/campaign/4246848-gallego-leads-lake-sinema-in-arizona-senate-race-poll/,"",true,DEM,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Lake,30921,Kari Lake,43.0
84367,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,8.0,Ohio,10/2/23,10/4/23,,"",,,,,183361,438,rv,,rv,,10/10/23 14:29,"",https://emersoncollegepolling.com/ohio-2024-poll-brown-faces-competitive-general-election-trump-leads-biden-in-2024-matchup/,"",,,9526,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Brown,31033,Sherrod Brown,36.3
84367,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,8.0,Ohio,10/2/23,10/4/23,,"",,,,,183361,438,rv,,rv,,10/10/23 14:29,"",https://emersoncollegepolling.com/ohio-2024-poll-brown-faces-competitive-general-election-trump-leads-biden-in-2024-matchup/,"",,,9526,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Dolan,31034,Matthew J. Dolan,38.3
84367,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,8.0,Ohio,10/2/23,10/4/23,,"",,,,,183362,438,rv,,rv,,10/10/23 14:29,"",https://emersoncollegepolling.com/ohio-2024-poll-brown-faces-competitive-general-election-trump-leads-biden-in-2024-matchup/,"",,,9526,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Brown,31033,Sherrod Brown,37.8
84367,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,8.0,Ohio,10/2/23,10/4/23,,"",,,,,183362,438,rv,,rv,,10/10/23 14:29,"",https://emersoncollegepolling.com/ohio-2024-poll-brown-faces-competitive-general-election-trump-leads-biden-in-2024-matchup/,"",,,9526,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,LaRose,31035,Frank LaRose,38.8
84367,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,8.0,Ohio,10/2/23,10/4/23,,"",,,,,183363,438,rv,,rv,,10/10/23 14:29,"",https://emersoncollegepolling.com/ohio-2024-poll-brown-faces-competitive-general-election-trump-leads-biden-in-2024-matchup/,"",,,9526,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Brown,31033,Sherrod Brown,34.9
84367,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,8.0,Ohio,10/2/23,10/4/23,,"",,,,,183363,438,rv,,rv,,10/10/23 14:29,"",https://emersoncollegepolling.com/ohio-2024-poll-brown-faces-competitive-general-election-trump-leads-biden-in-2024-matchup/,"",,,9526,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Moreno,31036,Bernie Moreno,32.7
84377,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,8.0,Pennsylvania,10/1/23,10/4/23,,"",,,,,183487,430,rv,,rv,,10/11/23 14:20,"",https://emersoncollegepolling.com/pennsylvania-2024-poll-young-voters-hesitant-to-support-biden-but-stick-with-sen-casey/,"",,,9527,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Casey,30990,Robert P. Casey Jr.,41.2
84377,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,8.0,Pennsylvania,10/1/23,10/4/23,,"",,,,,183487,430,rv,,rv,,10/11/23 14:20,"",https://emersoncollegepolling.com/pennsylvania-2024-poll-young-voters-hesitant-to-support-biden-but-stick-with-sen-casey/,"",,,9527,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,McCormick,30991,David McCormick,33.3
84395,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,8.0,Missouri,10/1/23,10/4/23,,"",,,,,183541,491,rv,,rv,,10/12/23 12:21,"",https://emersoncollegepolling.com/missouri-2024-poll-sen-hawley-leads-democratic-challengers-kunce-and-bell-by-double-digits/,"",,,9518,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Kunce,31066,Lucas Kunce,32.0
84395,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,8.0,Missouri,10/1/23,10/4/23,,"",,,,,183541,491,rv,,rv,,10/12/23 12:21,"",https://emersoncollegepolling.com/missouri-2024-poll-sen-hawley-leads-democratic-challengers-kunce-and-bell-by-double-digits/,"",,,9518,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Hawley,31067,Joshua David Hawley,45.4
84395,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,8.0,Missouri,10/1/23,10/4/23,,"",,,,,183542,491,rv,,rv,,10/12/23 12:25,"",https://emersoncollegepolling.com/missouri-2024-poll-sen-hawley-leads-democratic-challengers-kunce-and-bell-by-double-digits/,"",,,9518,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Bell,31087,Wesley Bell,34.4
84395,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,8.0,Missouri,10/1/23,10/4/23,,"",,,,,183542,491,rv,,rv,,10/12/23 12:25,"",https://emersoncollegepolling.com/missouri-2024-poll-sen-hawley-leads-democratic-challengers-kunce-and-bell-by-double-digits/,"",,,9518,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Hawley,31067,Joshua David Hawley,43.9
84399,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,8.0,West Virginia,10/1/23,10/4/23,,"",,,,,183575,539,rv,,rv,,10/13/23 09:22,"",https://emersoncollegepolling.com/west-virginia-2024-poll-sen-manchin-faces-uphill-battle-against-gov-justice-but-leads-rep-mooney/,"",,,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Manchin,28805,"Joe Manchin, III",28.2
84399,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,8.0,West Virginia,10/1/23,10/4/23,,"",,,,,183575,539,rv,,rv,,10/13/23 09:22,"",https://emersoncollegepolling.com/west-virginia-2024-poll-sen-manchin-faces-uphill-battle-against-gov-justice-but-leads-rep-mooney/,"",,,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Justice,28808,James Justice,40.6
84399,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,8.0,West Virginia,10/1/23,10/4/23,,"",,,,,183576,539,rv,,rv,,10/13/23 09:22,"",https://emersoncollegepolling.com/west-virginia-2024-poll-sen-manchin-faces-uphill-battle-against-gov-justice-but-leads-rep-mooney/,"",,,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Manchin,28805,"Joe Manchin, III",37.3
84399,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,8.0,West Virginia,10/1/23,10/4/23,,"",,,,,183576,539,rv,,rv,,10/13/23 09:22,"",https://emersoncollegepolling.com/west-virginia-2024-poll-sen-manchin-faces-uphill-battle-against-gov-justice-but-leads-rep-mooney/,"",,,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Mooney,28806,Alexander X. Mooney,31.3
84400,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,8.0,Indiana,10/1/23,10/4/23,,"",,,,,183577,462,rv,,rv,,10/13/23 09:23,"",https://emersoncollegepolling.com/indiana-2024-plurality-of-voters-undecided-in-u-s-senate-election-to-replace-sen-braun/,"",,,9511,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,McCray,31088,Valerie Lin McCray,21.5
84400,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,8.0,Indiana,10/1/23,10/4/23,,"",,,,,183577,462,rv,,rv,,10/13/23 09:23,"",https://emersoncollegepolling.com/indiana-2024-plurality-of-voters-undecided-in-u-s-senate-election-to-replace-sen-braun/,"",,,9511,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Banks,31089,Jim Banks,31.3
84416,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Email,8.0,North Dakota,10/1/23,10/4/23,,"",,,,,183628,419,rv,,rv,,10/15/23 14:17,"",https://emersoncollegepolling.com/north-dakota-poll-senator-cramer-with-comfortable-lead-over-democratic-challenger/,"",,,9525,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Christiansen,31093,Katrina Christiansen,19.0
84416,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Email,8.0,North Dakota,10/1/23,10/4/23,,"",,,,,183628,419,rv,,rv,,10/15/23 14:17,"",https://emersoncollegepolling.com/north-dakota-poll-senator-cramer-with-comfortable-lead-over-democratic-challenger/,"",,,9525,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Cramer,31094,Kevin Cramer,45.0
84426,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Email,7.0,Montana,10/1/23,10/4/23,,"",,,,,183646,447,rv,,rv,,10/17/23 08:27,"",https://emersoncollegepolling.com/montana-2024-poll-democratic-senator-jon-tester-holds-narrow-lead-over-republican-challenger-tim-sheehy/,"",,,9519,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Tester,30959,Jon Tester,38.5
84426,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Email,7.0,Montana,10/1/23,10/4/23,,"",,,,,183646,447,rv,,rv,,10/17/23 08:27,"",https://emersoncollegepolling.com/montana-2024-poll-democratic-senator-jon-tester-holds-narrow-lead-over-republican-challenger-tim-sheehy/,"",,,9519,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Sheehy,31060,Tim Sheehy,34.8
84428,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Email,7.0,Tennessee,10/1/23,10/4/23,,"",,,,,183647,410,rv,,rv,,10/17/23 08:28,"",https://emersoncollegepolling.com/tennessee-2024-poll-republican-senator-blackburn-leads-democrat-gloria-johnson-in-potential-matchup/,"",,,9529,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Johnson,31095,Gloria Johnson,25.9
84428,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Email,7.0,Tennessee,10/1/23,10/4/23,,"",,,,,183647,410,rv,,rv,,10/17/23 08:28,"",https://emersoncollegepolling.com/tennessee-2024-poll-republican-senator-blackburn-leads-democrat-gloria-johnson-in-potential-matchup/,"",,,9529,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Blackburn,31096,Marsha Blackburn,49.5
84317,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,,Pennsylvania,9/28/23,10/2/23,,"",,,,,182838,1725,rv,,rv,,10/4/23 14:07,"",https://poll.qu.edu/poll-release?releaseid=3879,"",,,9527,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Casey,30990,Robert P. Casey Jr.,50.0
84317,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,,Pennsylvania,9/28/23,10/2/23,,"",,,,,182838,1725,rv,,rv,,10/4/23 14:07,"",https://poll.qu.edu/poll-release?releaseid=3879,"",,,9527,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,McCormick,30991,David McCormick,44.0
84267,383,PPP,712,Vote Vets Action Fund,Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text,,New Jersey,9/26/23,9/27/23,,"",,,,,182455,565,v,,v,,9/28/23 12:28,"",https://votevets.org/wp-content/uploads/2023/09/NewJerseyResults1.pdf,"",,DEM,9522,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Menendez,31083,Bob Menendez,24.0
84267,383,PPP,712,Vote Vets Action Fund,Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text,,New Jersey,9/26/23,9/27/23,,"",,,,,182455,565,v,,v,,9/28/23 12:28,"",https://votevets.org/wp-content/uploads/2023/09/NewJerseyResults1.pdf,"",,DEM,9522,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Christie,31084,Chris Christie,27.0
84267,383,PPP,712,Vote Vets Action Fund,Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text,,New Jersey,9/26/23,9/27/23,,"",,,,,182456,565,v,,v,,9/28/23 12:28,"",https://votevets.org/wp-content/uploads/2023/09/NewJerseyResults1.pdf,"",,DEM,9522,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Kim,31085,Andy Kim,46.0
84267,383,PPP,712,Vote Vets Action Fund,Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text,,New Jersey,9/26/23,9/27/23,,"",,,,,182456,565,v,,v,,9/28/23 12:28,"",https://votevets.org/wp-content/uploads/2023/09/NewJerseyResults1.pdf,"",,DEM,9522,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Christie,31084,Chris Christie,20.0
84333,468,Tarrance,623,Senate Leadership Fund PAC,Tarrance Group,333,Tarrance Group,1.6,-0.3,Live Phone,,West Virginia,9/24/23,9/26/23,,"",,,,,183208,500,lv,,lv,,10/5/23 10:51,"",https://www.politico.com/live-updates/2023/10/05/congress/manchin-uphill-battle-senate-poll-west-virginia-00119890,"",,REP,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Justice,28808,James Justice,49.0
84333,468,Tarrance,623,Senate Leadership Fund PAC,Tarrance Group,333,Tarrance Group,1.6,-0.3,Live Phone,,West Virginia,9/24/23,9/26/23,,"",,,,,183208,500,lv,,lv,,10/5/23 10:51,"",https://www.politico.com/live-updates/2023/10/05/congress/manchin-uphill-battle-senate-poll-west-virginia-00119890,"",,REP,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,IND,Manchin,31086,"Joe Manchin, III",43.0
85806,1854,Z to A Research,"","",Z to A Research,831,Z to A Research,,,Text-to-Web,3.5,Texas,9/11/23,9/15/23,31158,Roland Gutierrez,DEM,,,,191598,1071,lv,,lv,,2/1/24 14:31,"",https://s3.documentcloud.org/documents/24399875/tx-sen-z-to-a-research-for-roland-gutierrez-january-2024.pdf,"",true,DEM,9530,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Gutierrez,31158,Roland Gutierrez,42.0
85806,1854,Z to A Research,"","",Z to A Research,831,Z to A Research,,,Text-to-Web,3.5,Texas,9/11/23,9/15/23,31158,Roland Gutierrez,DEM,,,,191598,1071,lv,,lv,,2/1/24 14:31,"",https://s3.documentcloud.org/documents/24399875/tx-sen-z-to-a-research-for-roland-gutierrez-january-2024.pdf,"",true,DEM,9530,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Cruz,31008,Ted Cruz,47.0
84071,1773,Research America,945,West Virginia MetroNews,Research America,268,Repass,0.7,1.7,,,West Virginia,8/16/23,8/26/23,,"",,,,,180878,402,rv,,rv,,9/1/23 11:12,"",https://wvmetronews.com/2023/09/01/west-virginia-poll-justice-has-edge-in-senate-race-moore-capito-out-ahead-in-race-for-governor/,"",,,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Manchin,28805,"Joe Manchin, III",38.0
84071,1773,Research America,945,West Virginia MetroNews,Research America,268,Repass,0.7,1.7,,,West Virginia,8/16/23,8/26/23,,"",,,,,180878,402,rv,,rv,,9/1/23 11:12,"",https://wvmetronews.com/2023/09/01/west-virginia-poll-justice-has-edge-in-senate-race-moore-capito-out-ahead-in-race-for-governor/,"",,,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Justice,28808,James Justice,51.0
84071,1773,Research America,945,West Virginia MetroNews,Research America,268,Repass,0.7,1.7,,,West Virginia,8/16/23,8/26/23,,"",,,,,180879,402,rv,,rv,,9/1/23 11:12,"",https://wvmetronews.com/2023/09/01/west-virginia-poll-justice-has-edge-in-senate-race-moore-capito-out-ahead-in-race-for-governor/,"",,,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Manchin,28805,"Joe Manchin, III",45.0
84071,1773,Research America,945,West Virginia MetroNews,Research America,268,Repass,0.7,1.7,,,West Virginia,8/16/23,8/26/23,,"",,,,,180879,402,rv,,rv,,9/1/23 11:12,"",https://wvmetronews.com/2023/09/01/west-virginia-poll-justice-has-edge-in-senate-race-moore-capito-out-ahead-in-race-for-governor/,"",,,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Mooney,28806,Alexander X. Mooney,41.0
84067,1624,J.L. Partners,"","",J.L. Partners,619,J.L. Partners,1.6,0.2,Live Phone/Text/Online Ad,,Montana,8/12/23,8/17/23,,"",,,,,180875,741,lv,,lv,,8/31/23 09:21,"",https://static1.squarespace.com/static/5db0ca668552dd5ab1168a91/t/64f08041112ed461e30ba1ea/1693483073694/All+Voters+Toplines+V3.pdf,"",,,9519,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Tester,30959,Jon Tester,42.0
84067,1624,J.L. Partners,"","",J.L. Partners,619,J.L. Partners,1.6,0.2,Live Phone/Text/Online Ad,,Montana,8/12/23,8/17/23,,"",,,,,180875,741,lv,,lv,,8/31/23 09:21,"",https://static1.squarespace.com/static/5db0ca668552dd5ab1168a91/t/64f08041112ed461e30ba1ea/1693483073694/All+Voters+Toplines+V3.pdf,"",,,9519,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Sheehy,31060,Tim Sheehy,46.0
84067,1624,J.L. Partners,"","",J.L. Partners,619,J.L. Partners,1.6,0.2,Live Phone/Text/Online Ad,,Montana,8/12/23,8/17/23,,"",,,,,180876,741,lv,,lv,,8/31/23 09:21,"",https://static1.squarespace.com/static/5db0ca668552dd5ab1168a91/t/64f08041112ed461e30ba1ea/1693483073694/All+Voters+Toplines+V3.pdf,"",,,9519,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Tester,30959,Jon Tester,43.0
84067,1624,J.L. Partners,"","",J.L. Partners,619,J.L. Partners,1.6,0.2,Live Phone/Text/Online Ad,,Montana,8/12/23,8/17/23,,"",,,,,180876,741,lv,,lv,,8/31/23 09:21,"",https://static1.squarespace.com/static/5db0ca668552dd5ab1168a91/t/64f08041112ed461e30ba1ea/1693483073694/All+Voters+Toplines+V3.pdf,"",,,9519,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Rosendale,30961,Matt Rosendale,46.0
83918,143,EPIC/MRA,"","",EPIC-MRA,84,EPIC-MRA,2.0,-0.7,Live Phone,,Michigan,8/6/23,8/11/23,,"",,,,,179540,600,lv,,lv,,8/17/23 19:45,"",https://ssl2002.webhosting.comcast.net/epic-mra/press/Statewide_Aug2023_Media_Freq.pdf,"",,,9515,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Slotkin,31025,Elissa Slotkin,42.0
83918,143,EPIC/MRA,"","",EPIC-MRA,84,EPIC-MRA,2.0,-0.7,Live Phone,,Michigan,8/6/23,8/11/23,,"",,,,,179540,600,lv,,lv,,8/17/23 19:45,"",https://ssl2002.webhosting.comcast.net/epic-mra/press/Statewide_Aug2023_Media_Freq.pdf,"",,,9515,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Rogers,31045,Mike Rogers,37.0
83357,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,,Arizona,8/2/23,8/4/23,,"",,,,,178510,1337,rv,,rv,,8/8/23 09:10,"",https://emersoncollegepolling.com/arizona-2024-senator-kyrsten-sinemas-independent-candidacy-could-help-democrats-for-u-s-senate/,"",,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Gallego,30920,Ruben Gallego,35.5
83357,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,,Arizona,8/2/23,8/4/23,,"",,,,,178510,1337,rv,,rv,,8/8/23 09:10,"",https://emersoncollegepolling.com/arizona-2024-senator-kyrsten-sinemas-independent-candidacy-could-help-democrats-for-u-s-senate/,"",,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Lamb,30994,Mark Lamb,29.1
83357,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,,Arizona,8/2/23,8/4/23,,"",,,,,178510,1337,rv,,rv,,8/8/23 09:10,"",https://emersoncollegepolling.com/arizona-2024-senator-kyrsten-sinemas-independent-candidacy-could-help-democrats-for-u-s-senate/,"",,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,IND,Sinema,30922,Kyrsten Sinema,20.6
83357,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,,Arizona,8/2/23,8/4/23,,"",,,,,178511,1337,rv,,rv,,8/8/23 09:10,"",https://emersoncollegepolling.com/arizona-2024-senator-kyrsten-sinemas-independent-candidacy-could-help-democrats-for-u-s-senate/,"",,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Gallego,30920,Ruben Gallego,41.7
83357,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,,Arizona,8/2/23,8/4/23,,"",,,,,178511,1337,rv,,rv,,8/8/23 09:10,"",https://emersoncollegepolling.com/arizona-2024-senator-kyrsten-sinemas-independent-candidacy-could-help-democrats-for-u-s-senate/,"",,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Lamb,30994,Mark Lamb,41.9
83357,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,,Arizona,8/2/23,8/4/23,,"",,,,,178512,1337,rv,,rv,,8/8/23 09:12,"",https://emersoncollegepolling.com/arizona-2024-senator-kyrsten-sinemas-independent-candidacy-could-help-democrats-for-u-s-senate/,"",,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Gallego,30920,Ruben Gallego,36.8
83357,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,,Arizona,8/2/23,8/4/23,,"",,,,,178512,1337,rv,,rv,,8/8/23 09:12,"",https://emersoncollegepolling.com/arizona-2024-senator-kyrsten-sinemas-independent-candidacy-could-help-democrats-for-u-s-senate/,"",,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Wright,31053,Brian Wright,25.0
83357,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,,Arizona,8/2/23,8/4/23,,"",,,,,178512,1337,rv,,rv,,8/8/23 09:12,"",https://emersoncollegepolling.com/arizona-2024-senator-kyrsten-sinemas-independent-candidacy-could-help-democrats-for-u-s-senate/,"",,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,IND,Sinema,30922,Kyrsten Sinema,26.0
83357,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,,Arizona,8/2/23,8/4/23,,"",,,,,178513,1337,rv,,rv,,8/8/23 09:12,"",https://emersoncollegepolling.com/arizona-2024-senator-kyrsten-sinemas-independent-candidacy-could-help-democrats-for-u-s-senate/,"",,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Gallego,30920,Ruben Gallego,41.0
83357,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,,Arizona,8/2/23,8/4/23,,"",,,,,178513,1337,rv,,rv,,8/8/23 09:12,"",https://emersoncollegepolling.com/arizona-2024-senator-kyrsten-sinemas-independent-candidacy-could-help-democrats-for-u-s-senate/,"",,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Wright,31053,Brian Wright,38.1
83347,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,,Michigan,8/1/23,8/2/23,,"",,,,,178442,1121,rv,,rv,,8/4/23 08:55,"",https://emersoncollegepolling.com/michigan-2024-trump-and-biden-on-course-for-tight-rematch/,"",,,9515,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Slotkin,31025,Elissa Slotkin,41.9
83347,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,,Michigan,8/1/23,8/2/23,,"",,,,,178442,1121,rv,,rv,,8/4/23 08:55,"",https://emersoncollegepolling.com/michigan-2024-trump-and-biden-on-course-for-tight-rematch/,"",,,9515,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Meijer,31044,Peter Meijer,35.9
