poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,yes,no,alternate_answers
81769,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,12/3/22,12/6/22,,"",,166029,1500,a,,a,,12/7/22 10:43,"",https://docs.cdn.yougov.com/dshfq4wqyr/econtoplines.pdf,"",,,20.0,52.0,28.0
81769,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,12/3/22,12/6/22,,"",,166030,1332,rv,,rv,,12/7/22 10:43,"",https://docs.cdn.yougov.com/qsanp37uhh/econTabReport.pdf,"",,,20.0,59.0,20.0
81794,169,Gallup,"","",Gallup,112,Gallup,2.5,-0.4,Live Phone,,,11/9/22,12/2/22,,"",,166140,1020,a,,a,,12/8/22 09:32,"",https://news.gallup.com/poll/406421/biden-congress-job-ratings-unchanged-midterm-elections.aspx,"",,,22.0,73.0,0
81724,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,11/26/22,11/29/22,,"",,165823,1500,a,,a,,11/30/22 09:25,"",https://docs.cdn.yougov.com/2zebcvjoec/econtoplines.pdf,"",,,20.0,49.0,32.0
81724,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,11/26/22,11/29/22,,"",,165824,1319,rv,,rv,,11/30/22 09:25,"",https://docs.cdn.yougov.com/3jonl2kylh/econTabReport.pdf,"",,,23.0,56.0,21.0
81706,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,11/19/22,11/22/22,,"",,165760,1500,a,,a,,11/23/22 08:52,"",https://docs.cdn.yougov.com/5wsputvmjl/econtoplines.pdf,"",,,22.0,46.0,33.0
81706,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,11/19/22,11/22/22,,"",,165761,1296,rv,,rv,,11/23/22 08:52,"",https://docs.cdn.yougov.com/h45mt3xoby/econTabReport.pdf,"",,,22.0,53.0,25.0
81704,1697,Bullfinch,"","",The Bullfinch Group,692,The Bullfinch Group,,,Online Panel,,,11/18/22,11/22/22,,"",,165707,1200,a,,a,,11/22/22 18:01,"",https://www.thebullfinchgroup.com/post/public-release-of-bullfinch-q4-nationwide-survey-1,"",,,36.0,54.0,10.0
81704,1697,Bullfinch,"","",The Bullfinch Group,692,The Bullfinch Group,,,Online Panel,,,11/18/22,11/22/22,,"",,165708,1000,rv,,rv,,11/22/22 18:01,"",https://www.thebullfinchgroup.com/post/public-release-of-bullfinch-q4-nationwide-survey-1,"",,,37.0,56.0,7.0
81725,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,11/15/22,11/22/22,,"",,165878,1004,a,,a,,12/1/22 09:35,"",https://law.marquette.edu/poll/wp-content/uploads/2022/12/MLSPSC11PressRelease_NationalIssues.pdf,"",,,32.0,67.0,0
81725,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.0,Probability Panel,,,11/15/22,11/22/22,,"",,165879,840,rv,,rv,,12/1/22 09:35,"",https://law.marquette.edu/poll/wp-content/uploads/2022/12/MLSPSC11PressRelease_NationalIssues.pdf,"",,,33.0,67.0,0
81690,1797,HarrisX/Harris Poll,763,Harvard CAPS,HarrisX/Harris Poll,133,Harris Insights & Analytics,1.6,-0.1,Online Panel,,,11/16/22,11/17/22,,"",,165574,2212,rv,,rv,,11/18/22 16:17,"",https://harvardharrispoll.com/wp-content/uploads/2022/11/HHP_Nov2022_KeyResults.pdf,"",,,36.0,56.0,9.0
81670,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,11/13/22,11/15/22,,"",,165489,1500,a,,a,,11/16/22 11:46,"",https://docs.cdn.yougov.com/l4uezifj5w/econtoplines.pdf,"",,,21.0,52.0,28.0
81670,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,,,11/13/22,11/15/22,,"",,165490,1287,rv,,rv,,11/16/22 11:46,"",https://docs.cdn.yougov.com/gebmjsbpbw/econTabReport.pdf,"",,,21.0,59.0,20.0
